date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:01	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:07%20GMT	https://owlio.dexignzone.com/laravel/demo/images/ellipse5.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/ellipse5.png	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:01	3312/3312	---M--	200	added ('OK')	image/png	etag:%22cf0-5bc4dd33c4780%22	https://owlio.dexignzone.com/laravel/demo/public/images/ellipse5.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/ellipse5.png	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:02	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:08%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:02	1545/1545	---M--	200	added ('OK')	image/jpeg	etag:%22609-5bf98963bf800%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:02	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:09%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/2.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:03	1553/1553	---M--	200	added ('OK')	image/jpeg	etag:%22611-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/2.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:03	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:09%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/3.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:04	1689/1689	---M--	200	added ('OK')	image/jpeg	etag:%22699-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/3.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:04	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:10%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/4.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:05	2088/2088	---M--	200	added ('OK')	image/jpeg	etag:%22828-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/4.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:05	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:11%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/5.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:05	1425/1425	---M--	200	added ('OK')	image/jpeg	etag:%22591-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/5.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:06	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:12%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/6.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:06	2435/2435	---M--	200	added ('OK')	image/jpeg	etag:%22983-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/6.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:07	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:13%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/7.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:07	2213/2213	---M--	200	added ('OK')	image/jpeg	etag:%228a5-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/7.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:07	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:13%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/8.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/8.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:08	1743/1743	---M--	200	added ('OK')	image/jpeg	etag:%226cf-5bf98961d7380%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/8.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/8.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:08	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:14%20GMT	https://owlio.dexignzone.com/laravel/demo/images/table/9.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/table/9.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:09	1032/1032	---M--	200	added ('OK')	image/jpeg	etag:%22408-5bf98963bf800%22	https://owlio.dexignzone.com/laravel/demo/public/images/table/9.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/table/9.jpg	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:09	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:15%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/global/global.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/global/global.min.js	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:11	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:17%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/bootstrap-select/dist/js/bootstrap-select.min.6d.delayed	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:13	57705/57705	---M--	200	added ('OK')	application/x-javascript	etag:%22e169-5fd3986cb8000%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:13	219626/219626	---M--	200	added ('OK')	application/x-javascript	etag:%22359ea-5fd257039b280%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/global/global.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/global/global.min.js	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:13	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:19%20GMT	https://owlio.dexignzone.com/laravel/demo/js/custom.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/custom.min.6f.delayed	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:15	7751/7751	---M--	200	added ('OK')	application/x-javascript	etag:%221e47-601ee702b6400%22	https://owlio.dexignzone.com/laravel/demo/public/js/custom.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/custom.min.js	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:15	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:21%20GMT	https://owlio.dexignzone.com/laravel/demo/js/deznav-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/deznav-init.js	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:19	2407/2407	---M--	200	added ('OK')	application/x-javascript	etag:%22967-5fd9de8fada00%22	https://owlio.dexignzone.com/laravel/demo/public/js/deznav-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/deznav-init.js	(from https://owlio.dexignzone.com/laravel/demo/student)
11:30:20	13337/13337	---M--	200	added ('OK')	text/css	etag:%223419-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:27	89236/89236	---M--	200	added ('OK')	text/css	etag:%2215c94-5fd37158acd80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:27	17527/17527	---M--	200	added ('OK')	text/css	etag:%224477-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:29	8721/8721	---M--	200	added ('OK')	text/css	etag:%222211-58ea9363ae580%22	https://owlio.dexignzone.com/laravel/demo/public/icons/avasta/css/style.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/avasta/css/style.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:30	141763/141763	---M--	200	added ('OK')	text/css	etag:%22229c3-5fd386b50b300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:31	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:31	20439/20439	---M--	200	added ('OK')	text/css	etag:%224fd7-5ae8b4d0df200%22	https://owlio.dexignzone.com/laravel/demo/public/icons/flaticon/flaticon.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/flaticon/flaticon.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:31	5577/5577	---M--	200	added ('OK')	text/css	etag:%2215c9-5896f688d0200%22	https://owlio.dexignzone.com/laravel/demo/public/icons/flaticon-1/flaticon.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/flaticon-1/flaticon.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:34	106765/106765	---M--	200	added ('OK')	text/css	etag:%221a10d-5b782290e7c80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/icomoon/icomoon.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/icomoon/icomoon.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:34	57997/57997	---M--	200	added ('OK')	text/css	etag:%22e28d-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/animate/animate.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/animate/animate.min.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:34	28765/28765	---M--	200	added ('OK')	text/css	etag:%22705d-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/aos/css/aos.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/aos/css/aos.min.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:35	2714/2714	---M--	200	added ('OK')	text/css	etag:%22a9a-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/perfect-scrollbar/css/perfect-scrollbar.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:35	2191/2191	---M--	200	added ('OK')	text/css	etag:%2288f-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/metismenu/css/metisMenu.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/metismenu/css/metisMenu.min.css	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:36	2700/2700	---M--	200	added ('OK')	image/png	etag:%22a8c-5bc4d80fb2680%22	https://owlio.dexignzone.com/laravel/demo/public/images/Vector.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/Vector.png	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:36	8672/8672	---M--	200	added ('OK')	image/png	etag:%2221e0-5bc9eed70ca80%22	https://owlio.dexignzone.com/laravel/demo/public/images/pattern/pattern5.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/pattern/pattern5.png	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:37	2851/2851	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2006:06:43%20GMT	https://owlio.dexignzone.com/laravel/demo/public/images/body/12.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/body/12.jpg	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:38	506/506	---M--	200	added ('OK')	image/svg+xml	etag:%221fa-5ba04267e4c00%22	https://owlio.dexignzone.com/laravel/demo/public/images/svg/check.svg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/svg/check.svg	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:39	2851/2851	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2006:06:45%20GMT	https://owlio.dexignzone.com/laravel/demo/public/images/svg/cd-arrow.svg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/svg/cd-arrow.svg	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:41	66760/66760	---M--	200	added ('OK')	image/jpeg	etag:%22104c8-5bf988f8efc00%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/cover.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/cover.jpg	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:42	7720/7720	---M--	200	added ('OK')	image/png	etag:%221e28-5babcef99b800%22	https://owlio.dexignzone.com/laravel/demo/public/images/like.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/like.png	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:43	73079/73079	---M--	200	added ('OK')	image/jpeg	etag:%2211d77-5af0535734f80%22	https://owlio.dexignzone.com/laravel/demo/public/images/1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/1.jpg	(from https://owlio.dexignzone.com/laravel/demo/public/css/style.css)
11:30:43	325/325	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:49%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.88.delayed	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:44	8194/8194	---M--	200	added ('OK')	text/css	etag:%222002-5618f7e231800%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:45	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:50%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic1.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:45	4941/4941	---M--	200	added ('OK')	image/jpeg	etag:%22134d-5b06f8b640680%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic1.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:46	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:52%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic2.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:46	3952/3952	---M--	200	added ('OK')	image/jpeg	etag:%22f70-5b06f8b640680%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic2.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:46	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:52%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic3.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:47	4877/4877	---M--	200	added ('OK')	image/jpeg	etag:%22130d-5b06f8b640680%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic3.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
11:30:47	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:06:53%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic4.jpg	(from https://owlio.dexignzone.com/laravel/demo/index)
